Title|Bechdel
Dante 01|True
The Dark Knight|True
Day of the Dead|False
The Day the Earth Stood Still|True
Dead at 17|True
Dead Space: Downfall|False
Deadgirl|False
Death Race|False
Deception|False
Defiance|True
Definitely, Maybe|True
Diary of a Nymphomaniac|True
Die Welle|True
Dim Sum Funeral|True
Disfigured|True
Doomsday|True
Doubt|True
Dr. Horrible's Sing-Along Blog|False
The Duchess|True
Eagle Eye|False
Easy Virtue|True
The Edge of Love|True
El regalo|False
Etz Limon|True
Everlasting Moments|True
Examined Life|True
The Eye|True
The Family That Preys|True
Fanboys|False
Fashion|True
Fireproof|False
Flash of Genius|False
Fly Me to the Moon|False
The Forbidden Kingdom|False
Forgetting Sarah Marshall|True
Four Christmases|True
Franklyn|False
French Film|True
Frost/Nixon|False
Frozen River|True
Futurama: Bender's Game|False
Futurama: The Beast with a Billion Backs|False
Gake no ue no Ponyo|True
The Gamers: Dorkness Rising|True
Get Smart|False
Ghost in the Shell 2.0|True
Ghost Town|False
God's Forgotten Town|True
Gomorra|False
Goodbye Solo|False
Gran Torino|False
Grizzly Park|True
Hamlet 2|True
Hancock|False
Happy-Go-Lucky|True
Hellboy II: The Golden Army|False
Herb & Dorothy|True
High School Musical 3: Senior Year|True
Horton Hears a Who!|False
The House Bunny|True
Hunger|False
The Hurt Locker|False
I Can't Think Straight|True
I Sell the Dead|False
I've Loved You So Long|True
Igor|False
In Bruges|False
The Incredible Hulk|False
Indiana Jones and the Kingdom of the Crystal Skull|False
Inkheart|True
Iron Man|False
Journey to the Center of the Earth|False
Jumper|False
Kataude mashin garu|True
Keith|True
Kenna|True
Killshot|False
Kung Fu Panda|True
Låt den rätte komma in (Let the Right One In)|False
La belle personne|True
La mujer sin cabeza|True
Lake Mungo|False
Last Chance Harvey|True
Lion's Den|True
Lorna's Silence|True
The Loss of a Teardrop Diamond|True
The Love Guru|False
The Lucky Ones|True
Mad Money|True
Made of Honor|False
Mamma Mia!|True
Management|False
Mannen som elsket Yngve|False
Marley & Me|False
Max Payne|True
Meet Dave|False
Merlin|True
Mesrine: Killer Instinct|False
Miao Miao|True
Mid-August Lunch|True
Milk|False
Miracle at St. Anna|False
Mirrors|False
Miss Pettigrew Lives for a Day|True
The Mummy: Tomb of the Dragon Emperor|True
The Mutant Chronicles|False
My Only Sunshine|True
My Prison Yard|True
Nick and Norah's Infinite Playlist|True
Nim's Island|True
The No. 1 Ladies' Detective Agency|True
Nothing But the Truth|True
Okuribito (Departures)|True
Older Than America|True
One Million Yen Girl|True
The Other Boleyn Girl|True
Outpost|False
Over Her Dead Body|True
Overcome|False
Paris 36|False
Patrik, Age 1.5|False
Phoebe in Wonderland|True
Picture This|False
Pineapple Express|False
Pirates II: Stagnetti's Revenge|True
Pontypool|False
Possession|True
Pretty Ugly People|True
Princess: A Modern Fairtyale|True
Prom Night|True
Quantum of Solace|False
Quarantine|True
Rachel Getting Married|True
Rain|True
Rambo|False
The Reader|False
Repo! The Genetic Opera|True
Resident Evil: Degeneration|True
Revanche|False
Revolutionary Road|True
RocknRolla|False
Role Models|False
Rough Aunties|True
The Ruins|True
Séraphine|True
Sauna|False
The Secret Life of Bees|True
The Secret of Moonacre|True
Seven Pounds|True
Seventh Moon|False
Sex and the City|True
The Sisterhood of the Traveling Pants 2|True
Sita Sings the Blues|False
Skin|True
The Sky Crawlers|True
Sleep Dealer|False
Slumdog Millionaire|False
Solo Quiero Caminar|True
Sparrow|False
Speed Racer|True
The Spiderwick Chronicles|False
The Spirit|False
Stargate: Continuum|False
Stargate: The Ark of Truth|True
Starship Troopers 3: Marauder|True
Step Brothers|False
Step Up 2: The Streets|True
The Strangers|True
Sunshine Cleaning|True
Superhero Movie|True
Sut|False
Synecdoche, New York|True
Tôkyô sonata (Tokyo Sonata)|False
Taken|True
The Tale of Despereaux|True
TBS|False
Three Kingdoms: Resurrection of the Dragon|False
Three wise men|False
Tinker Bell|True
Transporter 3|False
Transsiberian|True
Treeless Mountain|True
Tropic Thunder|False
Twilight|True
Valami Amerika 2|False
Valkyrie|False
Vantage Point|True
Venkovsky ucitel|False
Vicky Cristina Barcelona|True
WALL-E|False
Waltz with Bashir|False
Wanted|False
Welcome Home, Roscoe Jenkins|True
Wendy and Lucy|True
Were the World Mine|True
What Doesn't Kill You|False
What Happens In Vegas|True
While She Was Out|True
Wild Child|True
The Women|True
The World is Big and Salvation Lurks Around the Corner|False
The Wrestler|False
The X-Files: I Want to Believe|True
Yes Man|False
Zombie Strippers!|True
"""Masters of Horror"" Dream Cruise"|False
"""Masters of Horror"" Right to Die"|False
"""Masters of Horror"" The Black Cat"|False
"""Masters of Horror"" The Washingtonians"|True
"""Masters of Horror"" We All Scream for Ice Cream"|True
"""The Backyardigans"" International Super Spy"|False
1408|True
2 Days in Paris|True
28 Weeks Later|True
30 Days of Night|False
3:10 to Yuma|False
4 Months, 3 Weeks and 2 Days|True
5 Centimeters Per Second|False
88 Minutes|False
99 francs|False
Across the Universe|True
After Sex|True
Aliens vs. Predator: Requiem|True
American Gangster|False
American Zombie|True
Appleseed Saga: Ex Machina|True
Arranged|True
The Assassination of Jesse James by the Coward Robert Ford|False
Atonement|True
Auf der anderen Seite|True
Awake|True
The Babysitters|True
The Bad Mother's Handbook|True
Ballet Shoes|True
The Band's Visit|False
Barbie as the Island Princess|True
Barbie Fairytopia: Magic of the Rainbow|True
Beaufort|False
Because I Said So|True
Becoming Jane|True
Bee Movie|False
Before the Devil Knows You're Dead|False
Beowulf|True
Bhool Bhulaiyaa|False
Black Water|True
Blades of Glory|True
Bleach Movie 2: The Diamond Dust Rebellion|False
The Bourne Ultimatum|False
Bratz|True
Bratz: Fashion Pixiez|True
The Brave One|True
Breach|False
Breakfast with Scot|False
Bridge to Terabithia|True
Bring It On: In It to Win It|True
Brooklyn Rules|True
The Brothers Solomon|False
The Bucket List|False
Cafe com Leite|False
Caramel|False
Chakde! India|True
Charlie Bartlett|False
Charlie Wilson's War|True
Cleaner|False
Cocalero|True
The Condemned|False
Control|False
Crashing|False
Cutlass|True
Dan in Real Life|True
The Darjeeling Limited|False
Dark Mirror|True
Days and Clouds|True
Dead Silence|False
Death at a Funeral|True
Death Defying Acts|True
Death Proof|True
Dialogue avec mon jardinier|False
Diary of the Dead|True
Disturbia|True
The Diving Bell and the Butterfly|False
Eagle vs Shark|True
Eastern Promises|True
Ekusute (Exte: Hair Extensions)|True
Elizabeth: The Golden Age|True
Enchanted|True
Ensemble, c'est tout|True
Epic Movie|True
Estômago|False
Evangelion: 1.0: You Are (Not) Alone|True
Evening|True
Ex Drummer|False
Fantastic Four: Rise of the Silver Surfer|True
Far North|True
Fat Like Me|True
Fermat's Room|False
Flatland: The Movie|False
Flight of the Living Dead|True
Fracture|False
Fred Claus|False
Free Rainer|False
Freedom Writers|False
Futurama: Bender's Big Score|False
The Golden Compass|True
Gone Baby Gone|True
Gracie|True
Grandpa for Christmas|True
Ha-Sodot (The Secrets)|True
Hairspray|True
Hannibal Rising|False
Harry Potter and the Order of the Phoenix|True
High School Musical 2 (TV Movie)|True
Hitman|False
Hostel: Part II|True
Hot Fuzz|False
Hot Rod|False
How About You|True
I Am Legend|True
I Could Never Be Your Woman|True
I Know Who Killed Me|True
I'm Not There.|False
If I Had Known I Was a Genius|False
Import/Export|True
Imprint|True
In the Arms of My Enemy|False
Inside|True
Into the Wild|False
Irina Palm|True
It's a Free World...|True
Itty Bitty Titty Committee|True
The Jane Austen Book Club|True
Juno|True
King of California|False
The King of Kong: A Fistful of Quarters|False
The Kite Runner|False
Knocked Up|True
La reine soleil|True
La torre de Suso|False
La vie en rose|True
Lars and the real Girl|True
Las 13 rosas|True
The Last Mimzy|True
Les deux mondes|False
The Life Before Her Eyes|True
Lions for lambs|False
Live Free or Die Hard|False
The Lookout|True
Love Songs|True
Lucky Blue|False
Lust, Caution|True
Lynch|False
The Man from Earth|False
The Man from London|True
Margot at the Wedding|True
Mataharis|True
Meduzot|True
Meet the Robinsons|False
The Messengers|True
Michael Clayton|False
The Mist|True
Mr. Magorium's Wonder Emporium|False
Music and Lyrics|True
My Blueberry Nights|True
Naissance des pieuvres|True
Nancy Drew|True
The Nanny Diaries|True
Negative Happy Chain Saw Edge|False
Next|False
Ninas Mal|True
No Country for Old Men|True
No Reservations|True
Norbit|False
Northanger Abbey|True
Numb|False
The Number 23|False
Ocean's Thirteen|False
The Orphanage|True
Out at the Wedding|True
Outlaw|False
P.S. I Love You|True
P2|True
Paranormal Activity|True
Persepolis|True
Pirates of the Caribbean: At World's End|True
Planet Terror|True
Pokémon: The Rise of Darkrai|True
Premonition|True
Racing Daylight|True
Ratatouille|False
The Reaping|True
Reine Geschmacksache|True
Resident Evil: Extinction|True
Rosa: The Movie|True
Run, Fatboy, Run|False
Rush Hour 3|False
Salvation|False
The Savages|True
Saw IV|True
Se upp för dårarna|True
The Secret|True
She's a Boy I Knew|True
Shooter|False
Shotgun Stories|True
Shrek the Third|True
Shrooms|True
Shut em up|False
The Signal|False
The Simpsons Movie|True
Smiley Face|True
So, You've Downloaded a Demon|True
Son of Rambow|False
Spider-Man 3|False
St. Trinian's|True
Stardust|True
Steam|True
Sunshine|False
Superbad|True
Sweeney Todd: The Demon Barber of Fleet Street|False
Sword of the Stranger|True
Sydney White|True
Teeth|True
Ten Inch Hero|True
Then She Found Me|True
There Will Be Blood|False
Timecrimes|False
TMNT|False
Towelhead|True
The Tracey Fragments|True
Transformers|True
Transmorphers|True
Trick 'r Treat|True
Tricks|True
Tropa de Elite|True
Vacancy|False
Vexille|True
The Visitor|True
Viva|True
Waitress|True
Watching the Detectives|False
The Water Horse|False
We Are the Strange|False
We Own the Night|False
Welcome to the Quiet Room|True
Whisper|False
White Noise 2: The Light|False
Wild Hogs|False
Wool 100%|True
The World Unseen|True
XXY|True
Year of the dog|True
Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)|True
Young People Fucking|False
Zodiac|False
[Rec]|True
"""Masters of Horror"" Family"|False
"""Masters of Horror"" Haeckel's Tale"|False
"""Masters of Horror"" Imprint"|False
"""Masters of Horror"" Pelts"|False
"""Masters of Horror"" Pick Me Up"|False
"""Masters of Horror"" Pro-Life"|True
"""Masters of Horror"" Sounds Like"|False
"""Masters of Horror"" The Screwfly Solution"|True
"""Masters of Horror"" The V Word"|False
"""Masters of Horror"" Valerie on the Stairs"|True
300|False
5ive Girls|True
A Crime|False
A Few Days in September|True
A fost sau n-a fost?|False
A Guide to Recognizing Your Saints|False
A Prairie Home Companion|True
A Scanner Darkly|False
Accepted|False
After the Wedding|False
Akeelah and the Bee|True
All The King's Men|False
Altered|False
Amazing Grace|False
Another Gay Movie|True
The Ant Bully|False
Apart From That|True
Apocalypto|True
Aquamarine|True
The Architect|True
Art School Confidential|True
Arthur and the Invisibles|False
Avenue Montaigne|True
Babel|True
Bambi II|False
Bandidas|True
The Barbie Diaries|True
Barbie in the 12 Dancing Princesses|True
Barnyard|True
Beerfest|True
The Big Bad Swim|True
Black Christmas|True
Black Dahlia|False
Black Sheep|False
Bleach: Memories of Nobody|True
Blood Diamond|False
Bon Cop, Bad Cop|False
Bonneville|True
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan|False
Bordertown|True
Brand Upon The Brain!|True
Brave Story|False
The Break Up|False
Bring It On: All or Nothing|True
Brother Bear 2|True
Bug|True
Caffeine|True
Candy|True
Cars|False
Cashback|True
Casino Royale|False
Children of Men|True
Clerks II|True
Click|True
Conversations with God|False
The Covenant|True
Cow Belles|True
Crank|False
Curse of the Golden Flower|False
The Da Vinci Code|False
Das Leben Der Anderen|False
Day Night Day Night|True
Dead & Deader|False
The Dead Girl|True
The Departed|False
The Devil Wears Prada|True
DOA: Dead or Alive|True
Dor|True
Dreamgirls|True
Dreamland|True
El laberinto del fauno (Pan's Labyrinth)|True
Elephants Dream|False
Eragon|False
Farval Falkenberg|False
Fast Food Nation|True
Fay Grim|True
Ferfiakt|False
Fido|False
Final Destination 3|True
Five Across the Eyes|True
Flushed Away|False
For the Love of a Child|True
For Your Consideration|True
The Fountain|True
Friends with Money|True
The Gigolos|False
Glory Road|True
The Good German|False
The Good Shepherd|False
Grandma's Boy|True
Gray Matters|True
Grbavica|True
The Grudge 2|True
The Guardian|False
The Gymnast|True
Half Light|True
Half Nelson|True
Hannah Montana|False
Happy Feet|True
Hello Sister, Goodbye Life|True
High School Musical|True
The Hills Have Eyes|True
The History Boys|False
Hogfather|True
The Holiday|True
Hollywoodland|False
Hula Girls|True
I Do|True
I Served the King of England|False
I'm a Cyborg, But That's OK|True
I'm Reed Fish|False
Ice Age: The Meltdown|False
Idiocracy|False
Idlewild|True
Il caimano (The Caiman)|True
In Paris|False
Inland Empire|True
Inside Man|True
Jackass Number Two|False
John Tucker Must Die|True
Kamome Diner|True
Kidulthood|True
La noche de los girasoles|False
La vie secrète des gens heureux|False
Lady in the Water|False
The Lake House|True
Last Holiday|True
Letters from Iwo Jima|False
The Librarian: Return to King Solomon's Mines|False
Little Children|True
Little Miss Sunshine|True
Liu hao chukou (Exit No. 6)|True
London To Brighton|True
Lonely Hearts|True
Love & Suicide|True
Loving Annabelle|True
Lucky Number Slevin|False
Madea's Family Reunion|False
Madeinusa|True
Man of the Year|False
Marie Antoinette|True
Material Girls|True
Miami Vice|False
Miss Potter|True
Mission: Impossible III|False
Monmon the Water Spider|False
Monster House|True
Mukhsin|True
Mulberry Street|False
Nacho Libre|False
Night at the Museum|True
Nina's Heavenly Delights|True
Notes on a Scandal|True
Offside|True
On the Trail of Igor Rizzi|False
Once|False
Open Season|False
The Page Turner|True
The Painted Veil|False
Paprika|True
Paris je t'aime|True
Películas para no dormir: La habitación del niño|True
Peliculas para no dormir: Adivina quien soy|True
Peliculas para no dormir: La culpa|True
Peliculas para no dormir: Para entrar a vivir|True
Peliculas para no dormir: Regreso a Moira|False
Penelope|True
Perfume: The Story of a Murderer|True
The Pink Panther|False
Pirates of the Caribbean: Dead Man's Chest|False
Poseidon|False
Poultrygeist: Night of the Chicken Dead|False
The Prestige|False
The Prince & Me II: The Royal Wedding|True
Psych|True
Puccini for Beginners|True
The Pursuit of Happyness|False
Que tan lejos|True
The Queen|True
Quinceanera|True
Rainbow Song|True
Rang De Basanti|True
Red Road|True
Reprise|False
Requiem|True
Return To Halloweentown|True
Running with Scissors|True
RV|True
Saw III|True
Scary Movie 4|True
The Science of Sleep|True
She's the Man|True
Sherrybaby|True
Shortbus|True
Sideline Secrets|True
Silent Hill|True
Slither|True
Smokin' Aces|True
Snakes on a Plane|True
Snow cake|True
Southland Tales|True
Starter for 10|False
Step Up|True
Stick It|True
Still Life (Sanxia haoren)|False
Stranger Than Fiction|True
Suburban Mayhem|True
Superman Returns|False
Take the Lead|True
Tales from Earthsea|False
Tales from the Grudge|True
Tekkon kinkurito|False
Tenacious D in the Pick of Destiny|False
This Film Is Not Yet Rated|True
This is England|True
Times and Winds|True
To Have and to Hold|True
Toki wo kakeru sh&#333;jo (The Girl Who Leapt Through Time)|True
U|True
Ultraviolet|False
The University of Illinois vs. a Mummy|True
The Unknown Woman|True
Volver|True
Warau Mikaeru|True
We Are Marshall|False
Wedding Wars|False
Wendy Wu: Homecoming Warrior|True
When a Stranger Calls|True
The Wind That Shakes the Barley|False
The Woods|True
Wristcutters: A Love Story|False
X-Men: The Last Stand|True
You, Me and Dupree|False
The Zombie Diaries|True
Zoom|True
Zwartboek|True
13 Tzameti|False
20 centimetros|True
The 40 Year Old Virgin|True
A Bittersweet Life (Dalkomhan insaeng)|False
A History of Violence|True
Adam & Steve|True
Adam's Apples|False
The Adventures of Sharkboy and Lavagirl 3-D|False
AEon Flux|True
All the Invisible Children|True
The Amityville Horror|True
Angel-A|False
Assault on Precinct 13|True
The Aura|False
Bad Reputation|True
The Ballad of Jack and Rose|True
Barbie and the Magic of Pegasus|True
Barbie: Fairytopia|True
Batman Begins|False
